userName,at,content
galih bachtiar,2024-10-04 12:28:48,"Di pikir-pikir masih nending ml, sistem matchmakingnya ampas banyak player trol, afk rank master di satuin sama rank di bawahnya, gk ngerti main, udah itu musuhnya malah di kasih yang ngerti main tolol emang ni game"
Noval Noval,2024-10-04 12:10:12,Game hd dan bagus tapi matchmaking ngak adil
Herly Febrila,2024-10-04 12:09:18,Saran . . Agar Player dengan handphone level menengah kebawah dapat memainkan dengan lancar
nur eti987,2024-10-04 12:08:53,"game sampah,pantes sepi orang isinya player player sampah sdm rendah game sepi tolol ajg"
Qynara AfRiQA,2024-10-04 12:07:52,bagus saya suka sekali mendapat kan skin gratis pokoknya all the best😋😋
GACHA STUDIO,2024-10-04 12:02:35,mantap
Toms Meee,2024-10-04 12:00:47,"Padahal koneksi internet nya udah kenceng masih aja ngelag pas main,Please diperbaiki untuk jaringannya masa tiap main ngelag mulu."
Rasya Alfian,2024-10-04 11:55:48,Mending ml hok jelek buriq gak seru kikir ngasih bintang lebih baik kikir skin dari pada kikir win
kang sumatera,2024-10-04 11:50:54,"Sebenernya game ini lebih oke sih dari segi grafik daripada game moba sebelah, cuma sering crash,"
Rizky Waisai,2024-10-04 11:46:48,Tolong di perbaiki sudah dua kali terjadi awalnya maksih maklum tapi dh 3 kali terjadi pas lagi main layar tiba² Ngfreeze padahal jaringan bagus/ game nya GK adil masa gua main ketemu tim beban sementara musuh semuanya jago sampe turun banyak .gua malas main kalau gitu trus
Halo Hali,2024-10-04 11:39:33,"Bagus,gaada yang jelek-jelekin"
Mandzalla Tanzila,2024-10-04 11:34:22,Bagus banget
Alex Ander Dea Saputra,2024-10-04 11:33:34,Habis update malah bug gak bisa download data
mayu Fahmi,2024-10-04 11:28:05,"Agak kecewa si habis update malah gabisa di download ulng datanya padahal pake wifi dan itu udah cepet banget Mbps nya,diawal kirain gbsa karena emng Wifi-nya tpi pas pake download ulang ML mah lancar2 aja,ini dipke download ulang HOK malah kagak bisa huftt"
Yyyy Kkk,2024-10-04 11:24:53,"Sistem matchmaking tidak seimbang,banyak dark system,analog kadang suka ga kepencet,jaringan setelah update tidak stabil"
Renal Alvarez,2024-10-04 11:23:25,Kita kasih nilai 100 👍👍👍👍👍
Andika Zambrana,2024-10-04 11:19:29,Min update yang terbaru bikin fps drop tolong di perbaiki
Farhan Al Rizky,2024-10-04 11:17:18,"Menurut gw, tampilan hok keliatan JADUL BANGET ga kek ml yang keliatan modern dan rapih. Ya walaupun katanya skin hok tuh lebih bagus dari ml, ya emang bener tapi Hero Hero di ml tuh gerakannya lebih bagus dan mulus gak KAKU kek hok. Apaan tuh jir Hero nyeret nyeret😂😂 (kayak ulti shangguan contohnya) dan juga tampilsn lobinya tuh JELEK BANGET hok jir. Mending ml sih yang keliatan lebih modern😋"
Wayan surya Surya,2024-10-04 11:16:51,"akhir akhir ini entah kenapa honor of kings tidak bisa di buka, saat di buka selalu kembali ke halaman awal handphone. selain itu, sinyal saat memasuki pertandingan juga selalu merah padahal sinyal sangat lancar. SAYA KECEWA"
KeysiaKireina Simanjuntak,2024-10-04 11:05:42,"Game ini cukup bagus dan skin nya banyak dan keren, Hero-hero nya banyak yang bisa di coba. Is the best"
Dayah meuraksa,2024-10-04 11:04:52,"Game busuk, game play nggak jelas"
Zaenal Arifin Arif,2024-10-04 11:04:29,Game lol kapasitas gede tapi low grafik bnyak bug mending main ff de.
Son Goku,2024-10-04 11:01:11,"Perbaiki Masalah jaringan nya,ping nya suka naik turun"
Nita Nita,2024-10-04 10:58:11,Game nya bagus grafik nya itu bgus dri perjalanan game nya langsun dpat hero nya
Firman nurfalah,2024-10-04 10:54:55,Untuk setting upload foto gagal terus mohon diperbaiki
Herru,2024-10-04 10:54:24,"seru banget, wajib di install nihh"
chou tzuyu,2024-10-04 10:49:52,THE BEST GAME MOBA
surip rip,2024-10-04 10:43:16,"Admin yg baik tolong dengerin keluh resah player mu donk, itu bot ilangin gpp nyari match lama asal gada bot"
Laura AureLia,2024-10-04 10:43:06,Game tiru ml Halah gamenya gak berguna
Ipityana doang,2024-10-04 10:38:59,Ini game motocopy mobile legends😡😡😡😡 tolong monton hapusin game ini😏😏😏
Zulkipli 123,2024-10-04 10:35:23,bagus
Nur Laili,2024-10-04 10:31:11,"Udah bagus game nya bagi gw semua nya bagus, cmn anu makin di update makin mkn memo yahh🗿"
Jihaan Alayya,2024-10-04 10:28:27,Saya sangat sangat suka dengan game ini! Tetapi setelah update sangat terjadi banyak bug! Sepeti saya ingin mendownload data² yang ada di hok tetapi tidak bisa bahkan data yang di perlukan pun tidak bisa tolong di perbaiki. Karena saya menjadi malas bermain hok jika terus terusan seperti ini
Just Faris,2024-10-04 10:28:02,"The game is nice, improve your bot system for afk players and i will rate this game 5 star,,"
Yana Taryana,2024-10-04 10:20:06,"Buriq,,bututt..Udah itu aja"
Desvita Afriyanti,2024-10-04 10:19:41,Tancent kali ini saya sudah tidak peduli dengan jaringan. Tapi saya lebih tidak terima jika bermain ranked dengan role yang sama. Atau lebih tepatnya ada pemain lain yang menggunakan lane sama. Saya baru saja bermain jungle dan salah satu tim saya menggunakan jungle juga. Disini saya tidak bisa naik level karena di ganggu terus sama dia. Akhirnya saya dihina habis habisan oleh tim saya..
normi narti,2024-10-04 10:16:16,Saya memang tidak main tapi respect aja game sebagus ini
dina syifa,2024-10-04 10:15:58,Ini sngt bgs bgttt tau sya jdi terharu😮
Reynaldi igyuyu,2024-10-04 10:05:25,Bagus sekali lagi saya ucapkan terimakasih atas informasinya
alen agustus,2024-10-04 09:54:33,"terimakasih sudah mendonasikan bagi veteran dan org yg dibawah, I Love You HOK 🔥😻"
Dimas Fahreza,2024-10-04 09:47:05,"Pdhl Nick gw pake aksara Jawa itupun namaku tp kok bisa direport nama ga pantas aneh bgt sih,dan tim gw noob bgt tidak bisa direport"
Muhammad Ridwan,2024-10-04 09:44:09,"Sebelum update yang sekarang sinyal nya mentok di 15ms lancar dan nyaman. Tapi setelah updetan yang sekarang malah sering Jumping sinyal, main pun jadi gak nyaman Padahal saya udah pakai WIFI + DATA masih aja jumping,tolong segera di perbaiki"
Gendhis atha Pradipta,2024-10-04 09:27:05,game nya bagus juga dapat skin geratis gak perlu top up
Widad,2024-10-04 09:26:28,kalo ga bisa nyaingin ga usah ngejekin lah min
Masdiana,2024-10-04 09:23:09,Mirip game sebelah tapi lebih bagus😆
Pagoda,2024-10-04 08:58:43,seru betul rank tidak habis dan orang tidak mempan untuk di lawan honor of Kings tidak pernah begitu paling hebat kok hampir sama game ML daritadi susah sus kalo honor of Kings paling populer didunia download sekarang juga!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Rahmat Aji,2024-10-04 08:57:49,Game rame pas awal doang wkwk
Lenny Siahaan,2024-10-04 08:50:58,Ghzd perjalanannya go p
Aini Anggraini,2024-10-04 08:47:01,game gj ngikutin ml lwk
Tenta Ardiaga,2024-10-04 08:41:20,🤔🤔🤔👎👎mobil ejen👎👎👎👎👎👎👎👉👉🥰🥰🥰😍😍😚😚😘FF
LLC DOM,2024-10-04 08:22:01,Buat main ML Oky buat buka YOUTUBE Oky giliran main ini game jaringan 5G masih ngelag . Server apa ni game . Udah lag gak jelas tim nya ancur2 kalau Redeem tim . Siap2 sepi peminat ni game
Ray _Kun,2024-10-04 08:19:26,"Di perbarui game semakin rusak, Mach gak seimbang lawan rank pada tinggi tim malah rank di bawah (tier rendah). Lama-lama ni game sepi karna player banyak main rank suka afk tiba-tiba dan suka troll feeder dan coba Hero, padahal awal rilis pada main bagus sekarang malah suka feed, hukuman juga pada di ringankan. lebih kocaknya lagi player Malaysia pakai junggler dan feed di report gak kena, main serius pakai clash lane item tank cuma mati beberapa kali karena TB malah di hitung feed lucu sekali"
Fatmawati Alwi,2024-10-04 08:17:41,Kukira gampang ujung-ujungnya sama kayak ml maaf menyinggung tapi tim-nya tuh gak bisa main
Gidion Anthony givel,2024-10-04 08:17:19,Gua suka game ini dari pada main ml bisa bisa gw stres hanya karna game
Lalier,2024-10-04 08:13:22,"Game yang sangat seru , saran buat player baru atau pindahan dari sebelah . Kalo kaga bisa maen atau baru belajar lebih baik ke klasik jangan memaksakan ke ranker. Cape nyinkk naik turun rank karena player afk dan kaga tau cara maen ."
Johan,2024-10-04 08:12:40,Game sangat bagus dan grafik yg ok kalian harus coba
Tusk Jar,2024-10-04 08:09:19,"Tolong perbaiki . Setelah update ping jadi tidak stabil , terima kasih"
Iman Iman,2024-10-04 08:07:15,Jelek
Melvin Sinukaban,2024-10-04 07:57:18,Ngeleg2 bener ni honor of kings siap itu boros paket
Teh Desi,2024-10-04 07:56:57,Game burik niru ml nyindir game ml aku kash bntng 1 aja karena gak seru
Kang Sadboy,2024-10-04 07:50:15,Semangat min
Naruto wibu freefire,2024-10-04 07:48:21,"Mohon kembalikan poin reputasi saya,saat match berjalan tadi saya mengalami gangguan berupa lag/crash tetapi malah terdeteksi berdiam diri dan saya di report setim karena gangguan itu,saya akan memberikan 5bintang lgi jika poin saya sudah di kembalikan"
ANIS AMILAH,2024-10-04 07:42:58,game y bagus juga seru
Syiregar Zidan,2024-10-04 07:42:06,bagus banget gak kayak yang di sebelah
Hafrizal Ikhsan,2024-10-04 07:41:00,Jelek sekali
Edi Supriyadi,2024-10-04 07:30:06,Gem nya bagus dan grafik nya oke
MICHAEL GAMING,2024-10-04 07:19:47,Mending HOK dari pada ml banyak drak sistem
yesran Can,2024-10-04 07:18:38,Pantes sepi wkwkwk ternyata suka ngelag abis itu modelnya nya juga udh lama lama wkkwkw
Muhammad Ridwan Al Azkia,2024-10-04 07:17:02,"Parah ni game nga seimbang banget, awal main pasti menang terus lah pas udah lama lebih banyak kalah,gara gara tim yang kaga bisa maen sampe 4,4 eh pas di report malah nga ada pelangaran apa coba ini game nga seimbang amat males mau lanjut maen juga"
Irzan Maulana,2024-10-04 07:03:37,bagus banget
Elliel Daily,2024-10-04 07:00:39,Banyak bug dan paling bikin kesal adalah bugnya membuat huruf dll berubah menjadi kotak-kotak
dawai hidayat,2024-10-04 06:56:53,"Saya sedikit kecewa, setelah update beberapa hari yang lalu dan saat saya masuk kedalam game kenapa semua datanya harus unduh ulang? Lantas untuk apa kita unduh data ber gb"" saat awal main. Buat yg menggunakan wifi sih tidak masalah,tapi untuk kami yg menggunakan data seluler ini sangat merugikan kebanyakan yg diunduh buang"" kuota saja kalo setiap update harus download ulang, saran untuk developer kalo sesudah update tidak perlu pra unduh ulang semua data, cukup data tambahannya saja."
Apalah Dia,2024-10-04 06:51:29,game jelek wkwkwk
Dede Mpiw,2024-10-04 06:49:11,MATCHMAKING TOLOL YANG SANGATLAH PENUH BOT... EMANG GAME SEPI ANJINGGGG
Firman Latief,2024-10-04 06:42:22,Game yang meniru game lain saya tidak menyukai nya
Singgih TukangDolan,2024-10-04 06:33:23,"tolong perbaiki bug, masa baru buka udah ada tulisan kadaluarsa lagi trs suruh login lagi dahlah mls terpaksa saya hapus"
GohDRoger,2024-10-04 06:29:14,"Kebanyakan bot bahkan sampai rank atas, sistem game-nya juga beberapa kali bug, pembagian matchmaking tidak seimbang, sistem trial hero yang bisa dipakai di ranked terkadang digunakan untuk mencoba sebuah hero yang belum dikuasai sehingga seringkali feeder Sering memberikan update in game yang tidak berguna HONOR OF BOT"
Oh ya Ndak tau,2024-10-04 06:29:03,Masalah jaringan mohon admin d perbaiki ngerepotin soalnya udah berapa kali keluar masuk game tetap masalah jaringan padahal jaringan bagus bagus aj susah admin cari credit mohon di perhatikan
Angga Angga,2024-10-04 06:24:47,Honor of kings musuh nya bar bar woi skin nya banyak 😑😑😑😑😑😁 aku kasih bintang 5 😁😁😁😁😁😁😁😁
Zidan Bagus,2024-10-04 06:18:53,"Game gk masuk akal masa make wifi gk bisa maen padahal signal sangat bagus,masih aja tetep gk bisa maen"
Lina Tarigan,2024-10-04 06:18:49,iiii Ngerinya
Nawik Ariyanti,2024-10-04 06:11:15,game kok plagiat 😂😂😂
Andika Nursetiaji,2024-10-04 06:08:23,"Sinyal hilang lagi, ahh"
Sila Adijaya,2024-10-04 06:08:08,Sangat bagus dari efek nya padahal bukan ski n epic dan juga game nya ga ada gangguan atau jaringan yang bermasalah sangat bagus dan apdate terus game ini agar bisa lebih bagus lagi
SULTAN GAMING,2024-10-04 06:06:22,ga ngotak setiap mau masuk tier (pangkat besar pasti di kasih tim yang draksistem nya nggak ngotak) tapi good. semenjak update jadi makin bagus tapi kalo ngasih tim yang luamyan kga dongo ya min tolong:)
Muhammad Zaka Faeyza,2024-10-04 06:04:17,Bahasa yang sangat gaul dan perkataan yang sangat membuat emosi game plagiat
Amad Kholil,2024-10-04 06:02:58,Game jelek banget lebih bagus ml huuuuuuuu
Nokali,2024-10-04 06:00:10,"Kok semenjak update season 7 ini sering Mulu install sumber daya Hero tempur, mana menginstal nya lama lgi"
Angga Purnomo,2024-10-04 05:58:15,Rusak. gem. nya. Punya. Aku. . B bn. ..
Atta e,2024-10-04 05:54:08,Dari game ya sendiri bagus tp saya gk bahas itu saya mau bahas tp terlebih dahulu hilangin drak sistem ya dong masa temen sendiri gk mau bantu pas war 1vs1 atau 1vs2.3 padahal saya uda liat map berhubung ada satu tiam yg deket saya majuin malah gk ikut maju malah fokus kelir minion dn klo bisa awal2 dari lane xspilen jungle gord lane di samain lh damage ya masa ya level1 bisa2 ya sekaratin lane yg saya sebutkan klo kala level atau gord poin sii gk jadi masalah ini level min
Ikomang triguna Artha wardana,2024-10-04 05:52:59,Gama bagus lebih baik dari pada mobile legend dari segi game
Firmansyah Ilham,2024-10-04 05:44:40,Masalah download data dalam ketika habis di update malah ngebug aneh banget
Arifudin,2024-10-04 05:40:45,Game ny luarbiasa keren semoga ke depan ny makin lebih keren lagi
Ahmad Nur Fauzan,2024-10-04 05:40:26,Game rusakkk darksistem pembagian match team dungu sinyal lag
Bahar Riansyah,2024-10-04 05:36:11,"Tiap maen ni game ngeleg Mulu, benerin tuh server"
Rival Irawan,2024-10-04 05:35:33,Kontrol roda penggerak dan kontrol skil mengalami Bug tolong di perbaiki trimakasiih
Alif Reksa gumilar,2024-10-04 05:33:28,Jelek nggak bisa masuk lah P
SKG92,2024-10-04 05:30:00,Sistem report ga teliti. Kecewa!!!
Fahmi Saputra,2024-10-04 05:26:41,GAME RUSAK SINYAL GW BAGUS 10MS TAPI MALAH NGELAG PADAHAL PAS AWAL RILIS INI GAME LANCAR² AJA
Khusnul Reza,2024-10-04 05:18:10,Kenapa setelah reset season gak bisa di download lagi?
asgun gunawan,2024-10-04 05:17:17,game nya bagus tapi kalau bisa oflend lagi bagus
Fatir 001,2024-10-04 05:16:57,⭐⭐⭐⭐⭐
Khafi Khofi,2024-10-04 05:12:08,Untuk honor of king Saya minta tolong perbaiki Hero wukong karena gerakan patah-patah tidak seperti Hero lainnya
Wulan Belinda Aulia,2024-10-04 05:11:33,"Gak tau knpa beda aja rasanya pas main ini moba, skill hero nya kaya delay, grafik ky aov"
hilman moch,2024-10-04 05:02:12,"oke bagus game nya, developer baik gk kaya sebelah pelit dan jarang denger keluhan dari Player nya"
m. ukasya,2024-10-04 05:01:58,lebih parah ini dark system ketimbang mobile legend..1x menang 10x lose streak..mending ttap di mobile legend drpd ini game burik..buat apa byak skin kalau dark system meraja lela...bintang 1 ckup ni game..mana bug bertebaran pula..jgn di dwnload rugi..ngabisin waktu aja...tetap lah main MOBILE LEGEND BROW SMUA..INI GAME MOBA TER SAMPAH
NICKY V,2024-10-04 04:44:18,good
Jazlan Meldy,2024-10-04 04:32:17,Seru......
Aldhi Al Ahmed,2024-10-04 04:32:06,Gameeee keren banget skin jg bisa memanjakan mata mhehehe
Mhd Aswadi,2024-10-04 04:29:09,"Soksoan mau ngalahin mobile legends, Hhhh gak bkln bisa"
Achzia Okta Bellvania,2024-10-04 04:27:58,Aku benci game ini karena mengcopy mobile legends bang bang
Emilia,2024-10-04 04:27:36,"fix the Honor of Kings match first! don't you realize that the match is not balanced? you give us a strong enemy team solo player while our team is full of bots who can't play!! i have a losing streak more than 5 times, that's not normal! i'm disappointed, i've been playing for a long time but this is not fair"
Maman Mahendra,2024-10-04 04:23:26,Ini bagus dan skin nya gratis dan itu Hero nya gratis cepat download sekarang ya anak Raffi Ahmad ok
Habil Bullah,2024-10-04 04:10:47,Sangat baik ini game
dwiyana indra saputra,2024-10-04 04:04:09,game cacat ... updet kok 4gb ..
Zidane Hartanto,2024-10-04 04:00:39,Tolol cc semua
Bobby Denil Lesmana,2024-10-04 03:59:54,Game jelek sama kaya ml pembagian tim gk jelas jelek
Wayan Dedi,2024-10-04 03:54:19,Bagus sekali
pedri ari saputra pedri,2024-10-04 03:53:28,Pihak developer curangi saya tiap peluang menang besar malah gak gerak game nya pas positif kalah gak ada masalah apapun 😑 tolong di cek kembali dan segera diperbaiki pada mode Mechcraft veteran🙏
Dimas Suryo,2024-10-04 03:52:28,Burik matchmaking
Bil Cae,2024-10-04 03:45:48,"Saya ganti,soalnya makin ke sini makin mantap"
Yuri Nababan,2024-10-04 03:44:12,"Suka bgt main game ini, tapi minta tolong untuk ditambahkan fitur pemberitahu koneksi jaringan kita kepada rekan tim saat match, seperti ml karna menurut saya ini cukup membantu"
Lintang Sahil dp,2024-10-04 03:39:00,Saya reting iya geme nya sangat bagus gerafik nya juga hd aku suka gem nya hd dan geratis skin nya murah murah aku suka banget 👍👍
Johan Pras,2024-10-04 03:38:41,Gk jes musuh nya kena demage gk mati Geme yg membosankan kan geme rusak
Apa Tuh,2024-10-04 03:35:44,"Gimana si kok sekarang sudah terlalu banyak update mulu dah, tolong dong jangan selalu di update"
Nani Nadi,2024-10-04 03:30:57,Game ko ikutin MLBB gak seru woi tapi heronya nyamain kaya MLBB sekilnya juga sama game bot😂😂😂burik
YusuF,2024-10-04 03:04:15,Jos
Arif,2024-10-04 02:56:51,Game nya sedap namun saat telah selesai langsung ngestak mohon diperbaiki
Ujang Priatna,2024-10-04 02:52:23,Deskr Orn
Nuraini Aini,2024-10-04 02:50:15,Good
Yuda Yudi,2024-10-04 02:48:10,Gemnyah kayak Mobile Legends: bang bang anjay mirip banget cuyy kayak nyah ini kakak nyah gem honor of king bagus Mobile Legends: bang bang ini adik nyh deh di playstore sama gem Mobile Legends: bang bang
FADJRI SHADIKYANTO,2024-10-04 02:36:21,"Game konyol menu arcana dimana dh nyari susah, ditambah rank bisa milih 2 role doang, atau nggk di matiin biar dapat lane ga jelas. Emang dibikin dark sistem ini game. Mending ML sumpah, masa tiap ada yang beban mesti di report terus, mau sampai kapan"
Singkong Keju,2024-10-04 02:35:13,"Hilangkan bot, sistem macem apa ada bot di rank"
Codot Caves,2024-10-04 02:32:06,Mantap game seru boss ku
Ayip Pakih,2024-10-04 02:24:57,Mantap
Ryosuke Ryouta,2024-10-04 02:22:53,"Terimakasih minn udah collab sama bg bobon. Sukses selalu, jangan kikir kek sebelah😍😍"
Son Haji,2024-10-04 02:03:30,permainan jelek banget menirukan ml uuuuuu jangan main gem ini
Sandy Azikin,2024-10-04 01:58:31,Jelek
Lailatun Azzahra,2024-10-04 01:58:27,losstrek mulu gara gara tim unik unik semua.
TONY Tanthel,2024-10-04 01:55:54,"Proses unduh nya ribet banget,Lama"
Elvano020 Vano,2024-10-04 01:49:55,Update an terbaru membuat aaya semakin bingung
Yusuf GabutB,2024-10-04 01:43:43,Plagiat
Zilong Tiktok,2024-10-04 01:29:37,Geme ko ga jls pantes sepi hapus aja diri playstor
In the H M,2024-10-04 01:21:24,Dikasihkan lawan dan tim yang tidak seimbang
hanz moose,2024-10-04 01:05:38,sudah bisa main..smoga ga terjdi lagi..saran klo update jgn sampe seperti update dari awal lg..cukup penambahan saja..kuota abis hanya untuk update..🥲
Hovin Clous,2024-10-04 00:57:16,Boleh lah
Rafa,2024-10-04 00:36:48,1 toksik 2 plagiat
Jaeni Jaeni,2024-10-04 00:28:22,Apik cuyy
Euis Juhriah,2024-10-04 00:14:49,Geleh
Regan Kaendra,2024-10-04 00:07:46,"Bagaimana cara saya ingin menikmati game nya?game ini sangat sampah,optimasasi jaringannya sangat buruk,saya seringkali mengalami bug internet (tiba-tiba lag padahal tidak ada yang aneh dengan jaringan saya,semuanya baik² saja bahkan sudah saya tes di Mobile Legends dan hasilnya sangat lancar 100%)namun tidak di game sampah ini. Saya kecewa dengan game sampah ini,dan saya malah dapat peringatan AFK dari komunitas,tolong di perbaiki ! Mobile Legends saja tidak separah ini.Game ini sangat sampah"
Pieter Puguh1,2024-10-04 00:02:17,GAME NOMOR SATU DI BUMI
Mizuhara Chizuru,2024-10-03 23:28:52,"Setelah di update malah tambah buruk, kaya tiba-tiba ngefreez, keluar sendiri, gak bisa mencel tombol cancel, dan jaringan yang suka naik turun padahal main game lain/liat YouTube bagus-bagus aja jaringannya"
Cinta Simbolon,2024-10-03 23:01:55,Tolong di mode offline ditamba skin sudah punya
Abeng paul,2024-10-03 22:38:01,Game nya seru banget
Ar Ya,2024-10-03 22:17:00,Game burik sinyal ga jelas merah padahal udah pake data +wivi
Hikari Aoki,2024-10-03 22:04:18,Good
Muhammad Said,2024-10-03 21:22:58,Bagus min
GTYR NIOR,2024-10-03 21:16:36,Makasih untuk hok telah menemanin saya dari awal season dan saya izin pensi dlu sementara karna saya sudah banyak kenangan dari hok dan saya akan mulai jalan baru makasih hok 😔🥲
muhammad anshorullah,2024-10-03 21:06:35,Coba dulu
cokro harsono,2024-10-03 20:37:07,isinya player ngawur
Gisya Angsa,2024-10-03 20:15:32,"Kebanyakan bot, game gak ad seimbang sangat kecewa"
Faisal Qolbusalim,2024-10-03 19:53:05,Ini baru Game bagus ga kek ml ngasih lostrek Mulu + ngasih tim egois bikin ngerusak mental orang lagi
Ashuraa san,2024-10-03 19:46:59,"the game is broken, it always connects to the network during the battle and before the battle, loading the percentage stops for a very long time, please fix it"
Nopi Rama,2024-10-03 19:38:03,"Game lu gak jelas bgst, solo player disiksa bgt jumpa bot mulu kemenangan bagi solo player kayak udah di batasi menang 2 kali di balas kalah 3-4 habis di kasih lawan bot habis menang dikasih lagi tim bot terlalu aneh sekedar pemikat aja kah sistem draft tim yang adil katanya game ampas mending game sebelah gak ada tu embel-embel sistem draft tim terbaik cuih"
LONE WOLF,2024-10-03 19:33:47,benarkan bug nya woy graphict nya jadi burik bikin mata sakit..
ADIT2929L,2024-10-03 19:20:12,"Gamenya sudah bagus, tapi Tolong perbaiki developer saya sudah download semua data gamenya tetapi ada 1 mode baru yaitu, mechcraft veteran yang tidak bisa saya masuki macth nya, tolong di perbaiki selebihnya masih baik"" saja."
Ardin Dwisetyo,2024-10-03 18:57:15,Penyesuaian yang ngawur untuk fight di ranked developer stupid hapus aplikasi dan males memainkan game ini lebih enak main mobile legend yang lebih realistis di dalam permainannya.
Adji Kodoq,2024-10-03 18:49:56,"Server knapa ga ada apa apa ngelag,overheat juga nggak tapi lag parah HP aman aman aja"
mas boy,2024-10-03 18:33:35,"What a stupid game , waktu pick hero terlalu cepat, berikan waktu saat pick hero minimal 30/25 detik 😠😠"
Nv 113,2024-10-03 18:17:35,MANTAP
Gigeh Skuys,2024-10-03 18:09:56,"GAME NYA SUDAH BAGUS, TAPI SAYA KECEWA SAAT SAYA MEMAINKAN HONOR OF KINGS SAYA MENDAPATKAN TIM YANG KURANG BAGUS DAN DISITU SAYA JUGA MASIH RANK BRONZE TAPI KENAPA TIM MUSUH LEBIH JAGO DARIPADA TIM SAYA, SAYA MOHON UNTUK HOK UNTUK LEBIH DI SEIMBANG KAN AGAR TIDAK TERJADI HAL SEPERTI INI LAGI"
Ryuji Mamoru,2024-10-03 18:09:48,Kok waktu bagian menginstal data nggak bisanya padahal jaringan stabil dan karena saya nggak pakai WiFi jadinya banyak paket data saya yang terbuang sia-sia
Roby Synt,2024-10-03 17:58:57,Udah mantep bngt..! TPI ada segelintiran kabar HOK mau kolab dgn ML betul gak tuh...?
Sutan Boengsu,2024-10-03 17:51:17,"Tolong kalau sudah di upgrade,tidak perlu di download lagi pengunduhan sumber daya.. Boros kali kuotanya.malah dari awal lagi,yang penting-penting saja downloadnya,seperti event. Seperti game moba lainnya.. Masa kuotaku 2GB habis.😥"
Moh Ibra K. S.,2024-10-03 17:39:16,"ALWAYS LOSE, BOT"
yerikho saragih,2024-10-03 17:36:11,"sekarang udah bisa 120 fps, tapi setingan grafiknya ke lock jadi jelek. tolonglah di fix."
Aljun Utek,2024-10-03 17:33:15,Kenapa saya main ini game moba di kasih tim yang isi nya player yang buta maps dan yang kebanyakan nya gak bisa main ayo lah jangan kasih tim global saya sebagai player Indonesia merasa kecewa.... 😭😭😭
wiang xuzy,2024-10-03 17:27:29,"Konyol, ngefreez tengah jalan lebih semenit, pas di close log in ulang masuk match udah end. Tapi bintang bukannya nambah malah berkurang, pedahal menang."
Undang Gunawan,2024-10-03 17:23:53,"Game babi ,maen random d satuin mulu sama tim PH."
Muhammad Fauzi,2024-10-03 17:13:02,"Turun ke diamond 4 dari master 4, terasa lebih jauh dari yang diperkirakan, untuk lainnya sudah sangat bagus sekali, ada sedikit masalah dengan update, update terakhir tidak dapat diinstal, memori masih banyak dan macet diupdate"
Debora Natalia,2024-10-03 17:12:19,Too much dark system 😔
hero tok,2024-10-03 17:07:01,Tingkat stress naek maen game anjk
Agnes Safitri,2024-10-03 17:05:35,Sempurna.
muhson lubis,2024-10-03 16:59:41,Kenapa nilai reputasi berkurang. Cuma pake Hero farm lane untuk di gunakan di midle Lane malah dianggap mencuri lane :( seharusnya mencontoh dota2. Saya menganggap bahwa game ini Dota mini. Tapi sampah. Ga jelas
Zakah Syaputra,2024-10-03 16:59:05,Game tolol pantesan sepi burik dark sistem di bela. Tolol
Dreams Nightcore,2024-10-03 16:55:40,Matchmaking tidak seimbang
Hendri Julian,2024-10-03 16:55:21,"Mohon kepada pihak developer untuk segera mengupgrade tampilan dari game ntah itu dari segi luar, visual game grafis dan sebagainya, gamenya sangat bagus memang saingan terberat mlbb,tapi dalam segi tampilan dan sebagainya hok,terkesan sangat jadul di bandingkan mlbb."
Yumna Cell,2024-10-03 16:37:45,"Game sampah, hero nya ga ada balance sama sekali. Farmlane sekali hit langsung mati sama jungler sampah banget"
Kira Quen,2024-10-03 16:37:37,"Dahlah game tidak jelas prustasi aku game ini beneran sampah , wifi ku bagus koneksi ku bagus main game lain lancar pubg ga ada kendala sama sekali , ketika main game ini lag ga jelas sampe ga bisa gerak sama sekali , entah ketemu chiter atau apa tpi ga mungkin juga chiter 1x atau 2x bolehlah berfikir chiter curang mainin koneksi tapi , udah berapa match masa lag trus menerus kan aneh kalo ga dari game ini sendiri yang lag ga jelas , sumpah baru kali ini nemu game yang kek gini gman mau maincoba"
Ervan TP,2024-10-03 16:34:51,Game full dark system
Edo “Edo saja” Lah,2024-10-03 16:27:15,"Kebanyakan player philipine tolol,hapus ae dari negara philipine ni game matcmaking buruk"
Sulaedi Sulaedi,2024-10-03 16:25:34,Bjir game nya seru banget sampe gua begadang buat mainin game ini gak kalah kaya game ml
Xyanz 39,2024-10-03 16:13:32,"Game kok isinya bot awokawok,cih moba kok jadul🤣🤣🤣"
babeh raswan,2024-10-03 16:06:52,🪀🙏🏻🙏🏻🖐🏻🥰😔😔🟢🟠🍚🍚😳🍚🥪🥪🟪🟪🟡❌❌🍜🥗🟢🟢🔴🟡🟡🟢🟫🟫
Moch afandi,2024-10-03 15:51:53,Mau tanya kak. Jaringan aplikasi lambat dan tidak stabil sering macet kalau digunakan. Kenapa ya kak.
