userName,at,content
Ridha Sofia,2024-10-25 13:35:13,Bagus aku suka bisa belajar banyak bahasa dan seru kayak gme beneran dan bermanfaat bngt! Trus GK ngebosenin deh!✯✯✯✯✯
elfatan luffy,2024-10-25 13:34:02,sangat baik
bulan zulkarnain,2024-10-25 13:29:01,cool
Adly Fahmy Arizki,2024-10-25 13:27:31,"Kok sekarang Duolingo setiap story selalu aja error loading nya lama,tolong dong di perbaiki"
David Aditya,2024-10-25 13:17:59,lumayan di pahami
Jelita Wulang,2024-10-25 13:16:15,seruuu
Agung Laksmana,2024-10-25 13:15:27,›😼
Imam Mukhlis. A,2024-10-25 13:07:12,Menyalaaa 🔥
Ridho Muhammad,2024-10-25 12:57:38,bagus dan bikin bisa belajar bahasa Inggris
Balqis Fitrianisa,2024-10-25 12:57:05,bangus banget untuk belajar ap nya juga gratis
Nathan Gabrian,2024-10-25 12:54:53,Jelk bet asliiiiiiiiiiiiiiii yg buat GK ad ahh itu lah
Rahayu Mebekel,2024-10-25 12:42:59,"Bagus banget deh Duolingo ini kita jadi bisa belajar bahsa inggris dll jadi bisa tau deh makasi ya udah buat aplikasi ini semoga banyak yang donwlod aplikasi ini yuk gaes buru donwlod Duolingo kalo kalian belum bisa bahasa inggris dll ok dada,maaf kalo ada kata kata salah atau kasar Terimakasi👐"
Makil,2024-10-25 12:42:49,apk nya bagus bgt gk tega hapus burungnya lucu
Khanza Naira,2024-10-25 12:41:50,bisa membuat pintar dalam bahasa inggris
Abib,2024-10-25 12:37:55,Love it !
Friska Top2023,2024-10-25 12:24:22,"enak bgt belajar b. english di Duolingo and seru juga, bisa menambah pengetahuan seperti berbicara membaca dan menuliskan"
Vano aji,2024-10-25 12:21:31,"Eror,gabisa di login in pake google knapa?"
Ayunia Ayunia,2024-10-25 12:17:10,syukaaaa pelan pelan tp gampang ngertinya. asyik jg belajarnya
Nur Istanti,2024-10-25 12:16:04,kereeeeen😍😍😍
Rosyiddin D,2024-10-25 12:10:01,gg buat pemula
Jerryco Titiano,2024-10-25 12:07:13,Untuk Duolingo jangan kasih adegan lesby sama g4y jijik
brother shark,2024-10-25 12:05:26,Tambahkan kursus Indonesia-jepang please
Al Zein,2024-10-25 11:53:15,udah seru bagus lagi
ibra,2024-10-25 11:49:34,bagus
San Mel,2024-10-25 11:47:53,good👍 sangat membantu
Sodaranya Garox,2024-10-25 11:43:35,keren apkny yahahahu toss
Affrizal Anugrah Sahputra,2024-10-25 11:42:55,Dear duolingo terimakasih telah membatu saya untuk belajar bahasa .Namun apa normal jika mendapatkan uji coba gratis untuk kedua kalinya ? Dear duolingo thank you for helping me to learn the language. But is it normal to get a free trial for the second time?
Intannurul Aqsa11,2024-10-25 11:20:17,"yang ga bisa lepas dari hp, tapi pengen belajar,apk ini cocok, bermain sambil belajar."
Queen Faheema,2024-10-25 11:09:30,because of duolingo i can speak japan
rinaldi ferdian,2024-10-25 11:07:59,BAGUS
eni yulianti,2024-10-25 11:06:01,very good
floo rosea,2024-10-25 11:00:41,aku sakarang udah hapal beberapa kata 🤗🤗🤗🤗
arifianto arifianto,2024-10-25 10:55:12,"seru, sangat mudah untuk dimengerti"
Samsulbahri Bahri,2024-10-25 10:43:43,bagus & simpel.
Wawan Setiawan,2024-10-25 10:43:42,asik se cara belajarnya kya main game
Abdul Haris,2024-10-25 10:43:25,"aplikasinya seru! jadi semangat belajar, aku jadi lumayan bisa b. Inggris! aku dapat peringkat ke 4! aku senang sekali! Terima kasih Duolingo! 🥰💗"
Neng Wawar,2024-10-25 10:34:34,game nya seru melatih kita untuk belajar bahasa inggris
Putri nn Hermawan,2024-10-25 10:27:33,bisa belajar dgn giat.
Reza muhamad Sidik IF6,2024-10-25 10:26:59,rekomendasi banget
M. Taufik,2024-10-25 10:19:42,"Alhamdulillah bisa belajar dari 0. gratis,dan menyenangkan. saya awalnya bingung aplikasi yang bisa buat belajar bahasa Inggris dan gratis itu apa, saya akhirnya dapat rekomendasi dari teman aplikasi ini, dan sangat membantu saya karena saya tidak bisa untuk las privat bahasa, terimakasih Duolingo 🤗"
Mira Des,2024-10-25 10:13:44,sangat seru
Ibtisarotul A'zahra,2024-10-25 10:12:53,sangat bagus
adang darmawan,2024-10-25 10:12:36,bagus banget yang mau belajar tanpa les di luar
Yuhendri,2024-10-25 10:01:01,"Aplikasi ini LGBT,Lesbian dan sebagainya, Sangat Buruk"
Muhamad Niko Kasah,2024-10-25 09:50:59,Duolingo memang yang terburuk!! 😡
Muhammad Naufal,2024-10-25 09:50:55,membantu untuk lancar bahasa negara lain dan seru aku bisa belajar sambil main
Gian Fernando,2024-10-25 09:50:03,please add indonesian language for learning Portuguese 🥺
Mar Hen,2024-10-25 09:49:37,bagus bgtttt klo salah dikasih tau jawaban yang bener
Pandu Pariyanto,2024-10-25 09:21:33,bagusss
ade kartika,2024-10-25 09:17:45,ini sangat bagus untuk saya belajar bahasa inggris:)
Rika Asa,2024-10-25 08:50:40,untuk saat ini aku kasih tiga bintang dulu..soal nya aku baru pertama kali menggunakan app ini
hamzah,2024-10-25 08:50:39,good
Riski Wijayanti,2024-10-25 08:38:28,Bisa membuat aku pintar
Badrus Mahardika,2024-10-25 08:37:30,duolingo is apk the best
Arga Kusumah,2024-10-25 08:34:33,Bagus tapi kenapa harus ada lgbtnya
UCIHA SASUKE,2024-10-25 08:32:13,bagus
Eka adi Saputra,2024-10-25 08:30:27,Sangat membantu
ainun daulay,2024-10-25 08:29:29,"bagus,mudah dimengerti"
Veni Fatih,2024-10-25 07:58:37,aplikasi yang sangat bagus
Kitty Cat,2024-10-25 07:57:30,"mantap, bagus, rasanya kayak lagi main game"
Amelia Tjahjadi,2024-10-25 07:53:38,"So good! i learn so many courses here! i learned Dutch, Indonesian, Japan, Music and even American English for keeping it up! i love Duolingo so much!! 💚"
Naela Syafa,2024-10-25 07:47:39,kalau ada yang salah disuruh benerin jadinya seru banget bisa memahami bahasa Inggris dan bisa mengetahui bahasa Inggrisnya ini itu anak laki-laki anak perempuan pria wanita dan lain-lain ayo download duolingo sekarang seru banget kita bisa mengetahui bahasa Inggris bahasa Korea bahasa Jepang dan bahasa bahasa lain yang kita tidak tau kita bisa mengajak teman jadinya seru dari 1 sampai 10 nilainya 10
Omar Abdul,2024-10-25 07:46:49,paten untuk beginners🤩🤩🤩
Zuhri Fahkril,2024-10-25 07:41:20,bagus banget saya i am very happy have this application.thank you Developer🥳😆
Hastono Bento,2024-10-25 07:36:34,belajar dengan menyenangkan
Aron A04e,2024-10-25 07:29:44,membuat sy maki pintar
Caca Vivo,2024-10-25 07:28:57,sangat seru sekali saya suka ☺️☺️
dian haris,2024-10-25 07:24:33,pembelajarannya seru karna dirancang seperti permainan.
Pondal Nabik,2024-10-25 07:23:38,Bagus banget 👍👍👍👍
nauu,2024-10-25 07:20:01,"GUYSS APK INI ASIK BANGET MA SYAA ALLAHH, bisa bermain sambil belajar<3, berasa main game tebak-tebakan dan setiap salah jadi pengen ngulang terus, karna itu jadi pinter/termotivasi🫶! Semangat terus untuk tim duolingo! Makasih segitu aja assalamualaikum!."
Siti Julaecha,2024-10-25 07:08:24,hati nya kalo abis harus isi pake dm
Rifasal Ode,2024-10-25 06:57:30,sangat menarik dengan animasinya yang lucu
Evan Maulana,2024-10-25 06:56:35,sangat membantu sekali aku suka karna lebih seru belajarnya
Lisa iha Rodiah,2024-10-25 06:54:47,sangat baguss
Anisa Dina,2024-10-25 06:46:59,bagus
Nur Syifa Fitriani,2024-10-25 06:39:27,aplikasi ini sangat bagus bisa belajar bahasa inggris dll saya jadi kasih rate 5
sisilia prima,2024-10-25 06:22:26,Verry good
Kafabihi Kamil,2024-10-25 06:21:19,nice
Ajmil harahap Gumomo,2024-10-25 06:16:42,bagus buat bljr BHS inggris
Naumi misyawati,2024-10-25 06:14:28,aplikasi ini sangat bagus bagi pemula seperti saya yaitu pemula belajar bahasa Inggris. terimakasih banyak atas ilmunya
03 Dapidd,2024-10-25 06:09:23,keren
Din 22,2024-10-25 05:56:13,very helpful for me who is low in English
Azahwa Izaa,2024-10-25 05:54:39,aplikasi ini sangat bagus dan saya memberikan reting 5 trmksh
Syafira Fira,2024-10-25 05:53:13,sekarang kenapa banyak iklan ya?? padahal dulu ga gini😢
Thasya Maulidya,2024-10-25 05:51:20,app belajar bahasa asing yang baguss
yanhardi jw,2024-10-25 05:50:41,bagus ini
Fina Juni,2024-10-25 05:49:37,aplikasi nya baguss banget
Adi Mulyadi,2024-10-25 05:46:59,aplikasi ini membuat para pengguna bisa belajar bahasa
Ryuzki Minami,2024-10-25 05:05:39,okeeee
Najram Azam,2024-10-25 05:04:58,membantu banget buat belajar bahasa asing 🥰🥰🥰
Adinta Azkha azzahra,2024-10-25 04:55:05,bermain sambil belajar itu seru lohh
AUDINA Ni Putu Audina putri,2024-10-25 04:53:38,Duolingo sangat seru saya puas dengan aplikasi ini
Riska Ikka,2024-10-25 04:46:52,"aku sangat menyukai Duolingo ini, semoga sy bisa cepat berbahasa Inggris"
Garena Frefire,2024-10-25 04:43:17,bisa belajar bahasa japan
Kaminiajha,2024-10-25 04:33:09,sangat membantu dan berguna
Salomon Sari,2024-10-25 04:24:23,good
Khaira Setiawan,2024-10-25 04:22:59,"Sering kurang respon pada pengucapan ulang.. Misal tulisan ""Does he have dogs? "" Sudah di ucapkan 3 kali pun yang terbaca sama aplikasi cuma have. Sering dalam hal ini.. Entah bug atau bagaimana..lebih baik aplikasi di benarkan dulu."
Habibah Aqkasma,2024-10-25 04:09:44,bagus sih ini
Hidayah Hidayah,2024-10-25 04:07:48,ini sangat membantu yang belum bisa hafal atau bicara bahasa inggris
Rena Nopela,2024-10-25 04:04:41,sangat bagus aplikasinya
Yunita Putri,2024-10-25 03:50:46,To be not recommend apps. Auto uninstall..bye
Maria Kristiana,2024-10-25 03:50:44,sangat membantu mengimprove kemampuan bahasa kita
Alfiani Rosyada,2024-10-25 03:45:49,"KEREN SEKALII, SANGAT MENGEDUKASI😍‼️"
Yuuenik Yuuenik,2024-10-25 03:45:28,saya berlatih bahasa inggris
Mufida Ida,2024-10-25 03:34:25,sebelum nya aku gk bisa bahasa Inggris sekarang dah hapal sedikit demi sedikit
Moh Akhyar,2024-10-25 03:30:03,nice apk
Fathurrozi Rozab,2024-10-25 03:24:02,Kenapa character didalam aplikasi terpotong potong dan banyak bagian yang hilang tolong diperbaiki
Mimin Mintarsih,2024-10-25 03:23:52,seru dan menarik
bagus eqbal,2024-10-25 03:20:34,seru banget bisa bikin saya makin cerdas dalam bahasa inggris
Muhammad Rosidin,2024-10-25 03:18:38,paling terbaik di antara yg terbaik
Ajrina Aulia Wardani,2024-10-25 03:12:09,"sangat baguss , untuk belajar bahasa dari negara lain 😁"
Rini entertainment,2024-10-25 03:10:47,"sangat membantu sekali buat belajar👍👍👍apalagi gratisan,terimakasih"
Julia Pranata,2024-10-25 03:06:57,sangat membantu dalam belajar bahasa inggris
Fahmi Arsyad Arta Ghiffari,2024-10-25 03:02:45,aplikasinya sangat berguna dan membantu saya dari dulu saya pas kelas 3 SD nilainya buruk sekarang sampai saya kelas 2 SMP saya menjadi anak dengan nilai Inggris tertinggi di seluruh kelas 2 SMP ini
nicodemus dosreis,2024-10-25 02:58:08,aplikasi yg rekomended bangat Untuk belajar bahasa Inggris dan bahasa lainnya
Yogi Alfianto,2024-10-25 02:51:02,Mantap
Junaidi Lasnan,2024-10-25 02:27:35,jadi nambah pengetahuan berkat duolingo..hebat duolingo thanks alot👍
Keroh Iyoh,2024-10-25 02:07:12,sangat menyenangkan
MILA Flower,2024-10-25 02:06:10,okay very good
Clara Krif,2024-10-25 01:55:33,sangat bagus untuk belajar tidak membosankan 👍
Not Not,2024-10-25 01:50:02,"Bagus, cuman sayang GK bisa chatting sama temen-temen online yang ikut belajar juga, biar enak belajar chatting"
Nafsiyatun Muthmainah,2024-10-25 01:38:08,sangat membantu dalam belajar berbahasa
septianto tri wibowo,2024-10-25 01:30:29,cool
dilah Aja,2024-10-25 01:17:05,Aplikasi nya membantu banget suka deh
Rudy Ramadhan,2024-10-25 01:15:16,Bagus untuk anak-anak belajar bahasa Inggris dasar
Konkrit Channel,2024-10-25 01:15:12,lumangyan
Hi All,2024-10-25 01:08:31,good
Ibnu Maulana saputra,2024-10-25 01:06:40,pembelajaran yang sangat menarik penuh dengan animasi dan seru
Siti NurAlifah,2024-10-25 00:57:26,❤️❤️❤️
Tri Indriani,2024-10-25 00:50:01,menyenangkan belajar bahasa di duolingo
Eko Palangda,2024-10-25 00:43:55,keren
Fadhil Ashari,2024-10-25 00:42:36,get good apps
Emma A,2024-10-25 00:41:55,hehe
Fnu Tamzul,2024-10-25 00:36:31,amazing
Zaskiya alya Fawwaz,2024-10-25 00:32:50,bagus sekali mudah dipahami dan cocok bagi saya yg masih pemula
Aji Indra Purnama Sukirno,2024-10-25 00:32:40,tambah semangatt belajar bahasa inggris
Bayu Meidian,2024-10-25 00:31:20,Aplikasi bagus aku suka karena tidak terlalu susah
MAHA DETA WINUSI,2024-10-25 00:16:54,bagus apknya
Baiq Sukmawati,2024-10-25 00:09:43,untuk pemula materinya sangat bagus karena diulang-ulang hingga mudah difahami.
Salsa Wsb,2024-10-25 00:07:05,game ini sangat menyenangkan makanya aku cepat bisa bahasa bahasa yang lain nya
Abdee Maryad,2024-10-24 23:43:13,mantap 👍
Alex Marpaung,2024-10-24 23:33:25,sangat menyenangkan
RasyaMaulana,2024-10-24 23:29:31,MANTAP🇯🇵🇯🇵🇯🇵
Siti Nurjanah,2024-10-24 23:29:08,ini sangat bagus untuk belajar berbagai bahasa
Agus setiawan,2024-10-24 23:13:15,bagus bikin gak bosen bisa belajar bahasa yang belum bisa di pahami
Ninda Khairunnisa,2024-10-24 23:11:47,bagus sekali karna ambil bermain sambil belajar
Kaisa Sinmar,2024-10-24 23:04:30,BAGUSS SEKALIII
Reyna Reyna,2024-10-24 22:56:24,sangat bagus untuk belajar
HasanSe -,2024-10-24 22:55:20,"Seru sangat cocok buat pemula yang belajar bahasa inggris, mungkin bisa di tambahkan koreksi cara membaca"
Buis,2024-10-24 22:48:00,duolingo sangat membantu dalam belajar bahasa bahasa asing.
aher chanel,2024-10-24 22:35:58,i'am learning japanish Language now i hope its make easy to learn and i can go to japan next years ganbateeeee watashiii
sri kurniati,2024-10-24 22:24:52,"aku sangat menyukainya,karena aku bisa berbahasa inggris.aku belajar ini sangat menyenangkan sekali terima kasih duolingo"
Zahra Utiya,2024-10-24 22:19:13,"aku jdi lebih percaya bahwa, i can do it!"
Vanezsya Veve45,2024-10-24 22:07:24,menyenangkan sekali
Aida Rahmadani,2024-10-24 22:05:37,mendukung anak anak belajar bahasa inggris
Nabila Nabila,2024-10-24 21:52:48,baguss bangett sihhh apl nya seruuu ngga bikin bosan dan dia mengingatkan kita untuk belajarr pokoknya the bestt dehhh🙌🙌💗💗🙏
Eunike Nov,2024-10-24 21:36:46,okkkkkkk
Surga Firdaus,2024-10-24 21:15:09,oke sip
David Wau,2024-10-24 19:12:37,👍👍👍
Novi Icha,2024-10-24 16:57:41,Amazing
Danica Aprila Hassya,2024-10-24 16:39:00,sangat baguss
Lukman Galih,2024-10-24 15:39:18,Kenapa tidak bisa di ubah ke bahasa Indonesia???
Tyar Musthafa,2024-10-24 15:28:24,"side story nya Mengandung unsur LGBTQ!!, MERUSAK KEINDAHAN PERMAINAN INI."
I putu Armawa,2024-10-24 15:25:52,simple digunakan
Novadella Maulana,2024-10-24 15:12:19,Saya suka belajar memakai aplikasi ini. Dengan mulai belajar dari dasar dan konsisten setiap hari. saya merasa sudah pandai berbahasa Inggris... 😄😄
Rumsiyeh Rumsiyeh,2024-10-24 15:09:50,aplikasi nya bagus cocok untuk anak anak atau remaja
Riana Putri,2024-10-24 15:09:33,Aplikasi yang bermanfaat untuk belajar bahasa yang kalian mau
Hai Fa,2024-10-24 15:04:12,kere
Sarita Sinurat,2024-10-24 15:03:28,saya suka belajar😄😄
Kamal Ganteng,2024-10-24 14:56:17,keren seruu
Damianus Neolaka,2024-10-24 14:55:57,mantap
intan mtanjung,2024-10-24 14:32:28,aplikasi yang bagus dapat belajar tanpa guru
Samsung Eli,2024-10-24 14:30:59,sangat membantu anak saya belajar bahasa inggris
Vanesya Avrillia,2024-10-24 14:30:22,👍
diem aja,2024-10-24 14:23:59,"baru belajar (login), udah salah 5, ywdah lnsung off, pen ku hps ni aplks, selesai dah 200 tuntunan ku (geramnyee aku🥰)"
Heru DarmaWanti,2024-10-24 14:12:30,"ini rekomendasi untuk yang pengen belajar bahasa inggris, bagus banget"
Hany Handoko,2024-10-24 14:07:01,so good
Sazkia Anjaz kelaaz,2024-10-24 14:00:13,suka banget dan mudah banget buat di pahami dan di pelajari the best dah nih apk
Yovie Kyu,2024-10-24 13:44:58,Paling suka dengan app ini untuk belajar bahasa asing. Seru dan mengasyikkan
Tata Wijaya,2024-10-24 13:39:22,Bagus apknya
Elsa Lestari,2024-10-24 13:36:32,bagus
Rasyid Ridho,2024-10-24 13:32:00,sangat bagus dan sangat menantang
Kristanto Edoy,2024-10-24 13:24:53,mantap
ツSha,2024-10-24 13:19:37,apk bikin frustasi
Charly Talitan,2024-10-24 13:17:37,terlalu seru
Bunga Seroja,2024-10-24 13:00:11,"Masa di pelajaran ceritanya, cewek punya girlfriend??"
Ceklucu Nyaceluan,2024-10-24 12:59:48,very good learn langguage
Aan Aditya,2024-10-24 12:59:13,aplikasi nya cukup membantu untuk pemula. Ini juga bisa jadi latihan untuk yang mau ikut di Duolingo Test gratis di google. Pokoknya cocok deh buat kalian yang mau belajar lebih tentang English!!
Ucualvi Oktavia,2024-10-24 12:57:12,I hate it when the last question is wrong and I only have 1 life left!!!😿
Yossy Novawan,2024-10-24 12:56:12,Karena aplikasi ini bisa untuk belajar bahasa Inggris dan mudah di pahami
Talitha Janah,2024-10-24 12:55:10,"sangat bagus untuk anak anak SD,TK, SMP, dan juga SMA"
Hai Kal,2024-10-24 12:54:30,mudah dipahami untuk kalangan umur untuk mempelajari berbagai bahasa
Dasril,2024-10-24 12:46:19,Saya sangat kecewa dgn aplikasi ini yg dulunya bagus sekarang malah kaga jelas ketika diucapkan bahasa Inggris dan bahasa yg lain secara bersuara malah ngk ada respon sama sekali bikin saya bosan dan ngk semangat belajar Bahasa Inggris dan bahasa yg lain 😞😞😞 Kami berharap bagi yg memegang aplikasi ini segera diperbaiki secepat mungkin agar kami yg belajar bahasa makin semangat dan mudah untuk mengajak yg lainnya 🙏
Fany Fany,2024-10-24 12:46:00,bagus bgtttttttttttttt bisa buat belajarrr aku udh lumayan bisaa
Devingga Aziiz Galatea,2024-10-24 12:42:04,Aku sayang duolingo❤
Arkhan Zaki,2024-10-24 12:29:51,aku udah Jawab benar kata google tapi kata duolingo salah?
Zahra Fairuz Nofar,2024-10-24 12:23:24,bagus untuk belajar bagasa english
Rismayanti Prameswari AT,2024-10-24 12:21:12,aplikasi nya bagus membuat saya menjadi jago berbahasa Inggris dan bisa mengajarkan teman saya berbicara Inggris
Sutini Tini,2024-10-24 12:16:00,game bagus saya bisa belajar bahasa segarang aku bisa bahasa Inggris aku kasi bintang lima makasi duolingo
Mahmudah 21,2024-10-24 12:13:01,seruu pol
Kievin raky Loho 07,2024-10-24 12:11:51,saya main apk ini gara gara kakak saya main sama pacarnya
Muhammad Luthfi Setyawan Anshory,2024-10-24 11:58:49,"walau memang agak bawel, tapi lumayanlah untuk mengasah otak. saran aja nih buat developernya. kalau bisa ketika ada pengingat di notifikasi dikasih pilihan untuk diingatkan kembali melakukan tugas hariannya di jam yang disetting terlebih dahulu mungkin per 3 jam sekali pilihan di notifikasinya seperti ada yang jam 9 pagi, 12 siang, 3 sore, 6 sore, ataupun jam 9 malam. agar lebih enak dan menyesuaikan dengan kegiatan sehari-hari."
Wayan Julia,2024-10-24 11:53:05,seru banget belajar sambil bermain aku kasih bintang 5 karena bagus banget
Goliat Isak Semuel Waiberi,2024-10-24 11:49:40,"Duolingo sangat membantu saya dalam belajar bahasa Inggris, saya adalah pemula, dan sangat menyenangka, dan menarik belajar di Duolingo, Terima Kasih Duolingo."
Antonius Salim,2024-10-24 11:49:01,very good
It's Three,2024-10-24 11:49:01,"🥰 bener"" bisa langsung paham wajib bangt download ini buat yg mau belajar"
Izumi.,2024-10-24 11:48:06,good
Barkatullah Amin,2024-10-24 11:46:00,Cocok buat belajar/mempelajari bahasa baru
Ravika Diandra,2024-10-24 11:37:05,"Duolingo sangat membantu orang orang yang malas belajar dan lebih suka bermain game untuk belajar, Duolingo sangat seru dan membantu"
Annisa Rafif Luthfia Luthfia,2024-10-24 11:33:24,Asik dan membantu mengenal lebih banyak kosakata baru
Thalita Zahra,2024-10-24 11:25:03,"Kyknya apl ini bagus, tp pas aku mau masuk, dia tuh lamaaaa bgt, plislah tutor gimana caranya buat masuk tanpa harus nunggu lamaaaa banget lagian.... Ini diluar expetasi ku sih.... Soalnya udh ngelek, lemot, udh keluar beberapa kali aku tp tetep aja gk bisa masuk ke apl ini😔"
Riska Yuli,2024-10-24 11:21:33,sangat membantu 😁
Hendra Gunawan TBI,2024-10-24 11:18:09,it will be very nice app without all that political agenda
Zeyna A,2024-10-24 11:10:57,terimakasih ini sangat membantu
Patrisia Rosari,2024-10-24 11:09:56,sangat baik dan membantu dalam belajar bahasa asing
Hilman Zuhdi,2024-10-24 11:09:43,a very fun way to learn
Ansel Ansel,2024-10-24 11:05:39,bagus banget
snck video,2024-10-24 11:01:02,aplikasi ini sangat bagus 👍👍 aku beri reting 5 karna sedikit demi sedikit aku bisa bahasa Inggris jadi aku ngak usah les makasih banyak Duolingo memang mantappp 👍👍👍👍👍👍👍👍
Singara Ja,2024-10-24 10:53:47,good
Ardhy Cucu lacabbeng,2024-10-24 10:48:48,sangat sangat membantu sya
Felix Sigiro,2024-10-24 10:44:39,aplikasinya seru bangat!
Raziq Lubis,2024-10-24 10:38:21,sangat rekomend utk belajar bahasa Inggris
Kafrisol Kafrisol,2024-10-24 10:35:53,good for learning
Yuyun Wahyuni,2024-10-24 10:34:44,"seru bgt sih karna gak bikin bosen dan gak kerasa lagi belajar karna duolingo ini di bikin kayak game biar gak bosen,dia juga adain fitur streak kayak di tiktok gitu jadi kita bisa lebih konsisten,dan duolingo juga bisa ngingetin kita biar gak lupa buat belajar setiap hari nya.intinya seruuuuu banget.dan gak cuman b.ingris doang, ada banyak bahasa yg bisa kalian pelajri secara mendalam."
Devtera Tarumun,2024-10-24 10:33:15,"nice and easy by step learning, i like it"
Shofiyah tritama,2024-10-24 10:28:56,"sangat membantu saya dalam belajar bahasa, tampilan aplikasi juga sangat menarik"
Cahaya Pku,2024-10-24 10:23:48,sangat bagus untuk pemula semoga aku bisa segera dpt berbahasa inggris dgn lancar
Meda tri Aini,2024-10-24 10:16:25,"baguss sekali untuk saya, karena sangat membantu saya untuk belajar bahasa asing. mudah dipahami tentunya❤️‍🔥"
Nazwa Zaskia28,2024-10-24 10:05:27,sangat membantu sekali terimakasih duolingo
harry Setiawan,2024-10-24 09:50:36,aplikasinya keren
Ya Gultom,2024-10-24 09:47:08,"good, i like it"
Dwi Kuniawan,2024-10-24 09:46:32,Harigato go sai mase Duolingo
Mar Leni,2024-10-24 09:41:57,senang
Shobiah fatin Habibah,2024-10-24 09:34:53,karna bagus
Neng Cantik,2024-10-24 09:32:38,bagusss banget sih
Yellow,2024-10-24 09:26:29,I like duolingo thanks you very much for the make this game
Yusni Artati,2024-10-24 09:21:18,"bagus banget, sampe nilai les Inggris aku 100 lohh, cobain aja yaa dan jangan lupa daftar dulu guys pokok nya aplikasi ini bagus banget walau harus online ya guys bintang lima untuk DUOLINGO"
Azkia Alsava,2024-10-24 09:15:54,Hay Duolingo Terima kasih sudah membuat apl ini dngn ini saya bisa cepat menggunakan bahasa lain nya 🤓
ndika putri,2024-10-24 09:14:19,"4 dulu,kebanyakan iklan"
Dzakira Talita,2024-10-24 09:10:43,bagus banget
Muhammad Dayu maulana,2024-10-24 09:05:46,sangat membantu sekali
Putri Nur,2024-10-24 09:03:23,👍🤩
luluk anindita,2024-10-24 08:57:21,bagus banget banyak pelajaran banyak pilihan bahasa dan kalok belajar diduolingo seruuuuuuuuuuuu bangetttttttttttttt
Grezheila Desmin,2024-10-24 08:55:04,bagus dan membantu kita untuk mengenal kata kata sederhana 👍👍
Nirvana Chaniago,2024-10-24 08:38:36,terimakasih
Muyassaroh Umi,2024-10-24 08:38:35,i was an optimal to be more learn without remorse
Joko Prihatin,2024-10-24 08:29:46,sangat membantu dalam proses pembelajaran
Staria,2024-10-24 08:27:55,sangat bagus saya suka
Anggit Saputra,2024-10-24 08:25:15,❤️❤️❤️
Akun Duta,2024-10-24 08:21:02,so good👍
Saura Tabina,2024-10-24 08:14:51,Kenapa gak bisa pke mikrofon nya
Nadhifa Kalisha,2024-10-24 08:12:08,sangat memudahkan untuk saya belajar bahasa inggris dan bahasa lain lain
Alfian Rizqi Mubarak,2024-10-24 08:08:10,di dualingo kita bisa belajar bahasa apa saja seperti inggris Korea sangat membatu sekali
sri alfiyah,2024-10-24 08:08:08,aku kasih bintang 4 deh walaupun banyak kata yang susah aku tetap berusaha😅
Bagas Raditya,2024-10-24 08:04:29,"good, option if you want learn some language"
Metha,2024-10-24 08:00:18,Tadi saya tidak bisa bahasa inggris saya jadi bisa karna menggunakan aplikasi ini
Tian Putra,2024-10-24 07:53:02,aplikasi ini sangat berguna karena mengajarkan bahasa - bahasa asing💥
Syarifah alsya Alaydrus,2024-10-24 07:51:53,makasih duolingo apk yg worth it buat belajar bahasa inggris
Naila 12,2024-10-24 07:50:41,"awal awal kalo hati nya abis bisa diisi tanpa prem, tapi udah kelamaan malah pake hati gambar biru"
Regina Aprilia azmi,2024-10-24 07:47:42,baguusss
Traveller Ngantuk,2024-10-24 07:47:35,byk ikln
CORNELIA METY PATODING ST,2024-10-24 07:30:38,sangat membantu saya dalam belajar bahasa inggris dan mendapat banyak kosakata baru setiap hari
Yumarlitaa Sitokmabin,2024-10-24 07:26:58,The best ❤️‍🔥
Titin Priy,2024-10-24 07:24:18,love it more. let's practice together friends
Asriel Rangkuti,2024-10-24 07:22:25,good apk for learning englis
Kocu Purba Baru,2024-10-24 07:19:24,Duolingo aplikasi yg bagus 👍
Khea Echy,2024-10-24 07:14:46,bagus untuk menambah ilmu disekolah pokoknya seru kayak main game gitu gk kayak bljr gitu pokoknya bagus banget bintang 5 ini dehh gk ada duanya
Made Juliani,2024-10-24 06:56:11,keren
why ??!,2024-10-24 06:56:10,"hebat sangat membantu iklan nya minim is the best man, is ok bingit👍👍👍"
Hasan Aljufri,2024-10-24 06:50:42,Tolong untuk hatinya jangan dikurangi saat ingin menyelesaikan runtunan berapa hari jadi tidak perlu pakai pembekuan terus
zahra zahwa,2024-10-24 06:39:04,saya beri bintang 4 karena saya baru belajar sedikit dan belum tahu banyak tentang duolingo
Ittaqi Haitsumakunti,2024-10-24 06:33:09,recommended
Laili Maknun,2024-10-24 06:24:05,sangat seru
Elifia 0350,2024-10-24 05:58:42,membuat saya ingat semua apa yang duolingo ajarkan
Khanza Sakhi Nabila,2024-10-24 05:57:15,sungguh sangat membantu untuk yg mau belajar bahasa inggris
Anucok,2024-10-24 05:48:58,sangat membantu sekali
Teuku Danial2,2024-10-24 05:47:24,"bagus untuk belajar, dengan aplikasi ini bahasa yg ingin kita pelajari lebih gampang"
Juan Manuel,2024-10-24 05:38:23,you give a place for me to improve my english ability. Thankyou
Mega Saida,2024-10-24 05:35:56,"Duolingo, sangat membantu dan memberi kemudahan bagi yang ingin belajar bahasa Inggris"
carissa janeeta,2024-10-24 05:33:41,duolingo membuat saya menjadi lebih fasih dalam bahasa inggris
